amazon_product_url,author,description,publisher,title,oid,bestsellers_date.numberLong,published_date.numberLong,rank.numberInt,rank_last_week.numberInt,weeks_on_list.numberInt,price.numberDouble
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A detective raising 10 children alone must stop a killer who has targeted New York’s rich and powerful.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db498,2009-02-21,2009-03-08,2,2,3,27.99
http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,Knopf,HEART AND SOUL,5b4aa4ead3089013507db499,2009-02-21,2009-03-08,3,0,1,26.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most human beings, but one woman won’t surrender.","Little, Brown",THE HOST,5b4aa4ead3089013507db49a,2009-02-21,2009-03-08,4,3,41,25.99
http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",Morrow,FOOL,5b4aa4ead3089013507db49b,2009-02-21,2009-03-08,5,4,2,26.99
http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db49e,2009-02-21,2009-03-08,8,7,37,25.95
http://www.amazon.com/True-Colors-Kristin-Hannah/dp/0312606125?tag=NYTBS-20,Kristin Hannah,"Rivalries, betrayal and forgiveness among three sisters.",St. Martin’s,TRUE COLORS,5b4aa4ead3089013507db4a0,2009-02-21,2009-03-08,10,6,3,25.95
http://www.amazon.com/The-Women-T-C-Boyle/dp/0670020419?tag=NYTBS-20,T C Boyle,The loves of Frank Lloyd Wright.,Viking,THE WOMEN,5b4aa4ead3089013507db4a1,2009-02-21,2009-03-08,11,12,2,27.95
http://www.amazon.com/Bone-Crossed-Mercy-Thompson-Book/dp/0441016766?tag=NYTBS-20,Patricia Briggs,A shapeshifter who works as an auto mechanic in Washington State is menaced by a vampire.,Ace,BONE CROSSED,5b4aa4ead3089013507db4a2,2009-02-21,2009-03-08,12,5,3,24.95
http://www.amazon.com/Very-Valentine-Novel-Adriana-Trigiani/dp/0061257052?tag=NYTBS-20,Adriana Trigiani,An Italian-American shoemaker and her grandmother return to Italy to learn new techniques; the first book in a trilogy.,Harper,VERY VALENTINE,5b4aa4ead3089013507db4a3,2009-02-21,2009-03-08,13,10,3,25.99
http://www.amazon.com/While-Sister-Sleeps-Barbara-Delinsky/dp/0767928954?tag=NYTBS-20,Barbara Delinsky,A woman makes discoveries about her sister and herself when the sister becomes gravely ill.,Doubleday,WHILE MY SISTER SLEEPS,5b4aa4ead3089013507db4a4,2009-02-21,2009-03-08,14,0,1,25.95
http://www.amazon.com/Plum-Spooky-Stephanie-Between-Numbers/dp/142720599X?tag=NYTBS-20,Janet Evanovich,"The bounty hunter Stephanie Plum hunts an evil genius and his sidekick, who are hiding in New Jersey’s Pine Barrens.",St. Martin’s,PLUM SPOOKY,5b4aa4ead3089013507db4a6,2009-02-21,2009-03-08,16,9,7,27.95
http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",Putnam,PROMISES IN DEATH,5b4aa4ead3089013507db4ab,2009-02-28,2009-03-15,1,0,1,26.95
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db4ac,2009-02-28,2009-03-15,2,1,5,27.95
http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,Eos/William Morrow,"WHITE WITCH, BLACK CURSE",5b4aa4ead3089013507db4ad,2009-02-28,2009-03-15,3,0,1,25.99
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A detective raising 10 children alone must stop a killer who has targeted New York’s rich and powerful.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db4af,2009-02-28,2009-03-15,5,2,4,27.99
http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",Putnam,NIGHT AND DAY,5b4aa4ead3089013507db4b0,2009-02-28,2009-03-15,6,0,1,25.95
http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,Knopf,HEART AND SOUL,5b4aa4ead3089013507db4b1,2009-02-28,2009-03-15,7,3,2,26.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,"Aliens have taken control of the minds and bodies of most human beings, but one woman won’t surrender.","Little, Brown",THE HOST,5b4aa4ead3089013507db4b2,2009-02-28,2009-03-15,8,4,42,25.99
http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,Doubleday,TERMINAL FREEZE,5b4aa4ead3089013507db4b3,2009-02-28,2009-03-15,9,0,1,24.95
http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",Morrow,FOOL,5b4aa4ead3089013507db4b5,2009-02-28,2009-03-15,11,5,3,26.99
http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db4b7,2009-02-28,2009-03-15,13,8,38,25.95
http://www.amazon.com/Temptation-Surrender-Cynster-Stephanie-Laurens/dp/0061243418?tag=NYTBS-20,Stephanie Laurens,"In Regency England, a woman searching for her family’s treasure falls in love with a gentleman who has retired to rural Devon; a Cynster novel.",William Morrow,TEMPTATION AND SURRENDER,5b4aa4ead3089013507db4b8,2009-02-28,2009-03-15,14,0,1,25.99
http://www.amazon.com/Bone-Crossed-Mercy-Thompson-Book/dp/0441016766?tag=NYTBS-20,Patricia Briggs,A shapeshifter who works as an auto mechanic in Washington State is menaced by a vampire.,Ace,BONE CROSSED,5b4aa4ead3089013507db4b9,2009-02-28,2009-03-15,15,12,4,24.95
http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",Atria,HANDLE WITH CARE,5b4aa4ead3089013507db4bf,2009-03-07,2009-03-22,1,0,1,27.95
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db4c0,2009-03-07,2009-03-22,2,2,6,27.95
http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",Putnam,PROMISES IN DEATH,5b4aa4ead3089013507db4c1,2009-03-07,2009-03-22,3,1,2,26.95
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db4c2,2009-03-07,2009-03-22,4,5,5,27.99
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won''t surrender to the aliens have taken control.,"Little, Brown",THE HOST,5b4aa4ead3089013507db4c4,2009-03-07,2009-03-22,6,8,43,25.99
http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",Putnam,NIGHT AND DAY,5b4aa4ead3089013507db4c5,2009-03-07,2009-03-22,7,6,2,25.95
http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,Knopf,HEART AND SOUL,5b4aa4ead3089013507db4c6,2009-03-07,2009-03-22,8,7,3,26.95
http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,Eos/William Morrow,"WHITE WITCH, BLACK CURSE",5b4aa4ead3089013507db4c7,2009-03-07,2009-03-22,9,3,2,25.99
http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,Doubleday,TERMINAL FREEZE,5b4aa4ead3089013507db4c9,2009-03-07,2009-03-22,11,9,2,24.95
http://www.amazon.com/Paths-Glory-Jeffrey-Archer/dp/1427206031?tag=NYTBS-20,Jeffrey Archer,"Did George Mallory, who died climbing Mt. Everest in 1924, reach the summit?",St. Martin’s,PATHS OF GLORY,5b4aa4ead3089013507db4cb,2009-03-07,2009-03-22,13,0,1,27.95
http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",Morrow,FOOL,5b4aa4ead3089013507db4cc,2009-03-07,2009-03-22,14,11,4,26.99
http://www.amazon.com/Dont-Look-Twice-Andrew-Gross/dp/B0072B2YR2?tag=NYTBS-20,Andrew Gross,"The investigation of a drive-by shooting in Greenwich, Conn., reveals widespread corruption.",William Morrow,DON'T LOOK TWICE,5b4aa4ead3089013507db4cd,2009-03-07,2009-03-22,15,0,1,25.99
http://www.amazon.com/Story-Edgar-Sawtelle-David-Wroblewski/dp/B005DIGU4O?tag=NYTBS-20,David Wroblewski,A mute takes refuge with three dogs in the Wisconsin woods after his father’s death.,Ecco,THE STORY OF EDGAR SAWTELLE,5b4aa4ead3089013507db4ce,2009-03-07,2009-03-22,16,13,39,25.95
http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",Atria,HANDLE WITH CARE,5b4aa4ead3089013507db4d3,2009-03-14,2009-03-29,1,1,2,27.95
http://www.amazon.com/Corsair-Oregon-Files-Clive-Cussler/dp/0399155392?tag=NYTBS-20,Clive Cussler and Jack Du Brul,Juan Cabrillo and the crew of the Oregon search for a missing secretary of state whose plane has been shot down.,Putnam,CORSAIR,5b4aa4ead3089013507db4d4,2009-03-14,2009-03-29,2,0,1,27.95
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db4d5,2009-03-14,2009-03-29,3,2,7,27.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won’t surrender to the aliens who have taken control.,"Little, Brown",THE HOST,5b4aa4ead3089013507db4d6,2009-03-14,2009-03-29,4,6,44,25.99
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db4d7,2009-03-14,2009-03-29,5,4,6,27.99
http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",Putnam,PROMISES IN DEATH,5b4aa4ead3089013507db4d8,2009-03-14,2009-03-29,6,3,3,26.95
http://www.amazon.com/Dead-Silence-Randy-Wayne-White/dp/0399155406?tag=NYTBS-20,Randy Wayne White,Doc Ford searches for a kidnapped boy.,Putnam,DEAD SILENCE,5b4aa4ead3089013507db4d9,2009-03-14,2009-03-29,7,0,1,25.95
http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,Knopf,HEART AND SOUL,5b4aa4ead3089013507db4da,2009-03-14,2009-03-29,8,8,4,26.95
http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",Putnam,NIGHT AND DAY,5b4aa4ead3089013507db4dc,2009-03-14,2009-03-29,10,7,3,25.95
http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,Eos/William Morrow,"WHITE WITCH, BLACK CURSE",5b4aa4ead3089013507db4de,2009-03-14,2009-03-29,12,9,3,25.99
http://www.amazon.com/Paths-Glory-Jeffrey-Archer/dp/1427206031?tag=NYTBS-20,Jeffrey Archer,"Did George Mallory, who died climbing Mt. Everest in 1924, reach the summit?",St. Martin’s,PATHS OF GLORY,5b4aa4ead3089013507db4df,2009-03-14,2009-03-29,13,13,2,27.95
http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,Doubleday,TERMINAL FREEZE,5b4aa4ead3089013507db4e0,2009-03-14,2009-03-29,14,11,3,24.95
http://www.amazon.com/Fool-A-Novel-Christopher-Moore/dp/0060590327?tag=NYTBS-20,Christopher Moore,"King Lear’s fool tries to set things right in this comic, bawdy version.",Morrow,FOOL,5b4aa4ead3089013507db4e1,2009-03-14,2009-03-29,15,14,5,26.99
http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,A young white woman and two black maids collaborate in 1960s ­Mississippi.,Putnam,THE HELP,5b4aa4ead3089013507db4e2,2009-03-14,2009-03-29,16,0,1,24.95
http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",Atria,HANDLE WITH CARE,5b4aa4ead3089013507db4e7,2009-03-21,2009-04-05,1,1,3,27.95
http://www.amazon.com/Corsair-Oregon-Files-Clive-Cussler/dp/0399155392?tag=NYTBS-20,Clive Cussler and Jack Du Brul,Juan Cabrillo and the crew of the Oregon search for a missing secretary of state whose plane has been shot down.,Putnam,CORSAIR,5b4aa4ead3089013507db4e8,2009-03-21,2009-04-05,2,2,2,27.95
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db4e9,2009-03-21,2009-04-05,3,3,8,27.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won’t surrender to the aliens who have taken control.,"Little, Brown",THE HOST,5b4aa4ead3089013507db4ea,2009-03-21,2009-04-05,4,4,45,25.99
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db4eb,2009-03-21,2009-04-05,5,5,7,27.99
http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",Putnam,PROMISES IN DEATH,5b4aa4ead3089013507db4ec,2009-03-21,2009-04-05,6,6,4,26.95
http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,Knopf,HEART AND SOUL,5b4aa4ead3089013507db4ee,2009-03-21,2009-04-05,8,8,5,26.95
http://www.amazon.com/Dead-Silence-Randy-Wayne-White/dp/0399155406?tag=NYTBS-20,Randy Wayne White,Doc Ford searches for a kidnapped boy.,Putnam,DEAD SILENCE,5b4aa4ead3089013507db4f0,2009-03-21,2009-04-05,10,7,2,25.95
http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",Putnam,NIGHT AND DAY,5b4aa4ead3089013507db4f1,2009-03-21,2009-04-05,11,10,4,25.95
http://www.amazon.com/White-Witch-Black-Curse-Hollows/dp/0061138029?tag=NYTBS-20,Kim Harrison,A witch who is also a bounty hunter avenges her lover’s murder; Book 7 of the Hollows series.,Eos/William Morrow,"WHITE WITCH, BLACK CURSE",5b4aa4ead3089013507db4f2,2009-03-21,2009-04-05,12,12,4,25.99
http://www.amazon.com/Terminal-Freeze-Lincoln-Child/dp/1400095484?tag=NYTBS-20,Lincoln Child,Scientists discover an ancient creature frozen in an Arctic cave and thaw it despite the villagers’ warnings.,Doubleday,TERMINAL FREEZE,5b4aa4ead3089013507db4f3,2009-03-21,2009-04-05,13,14,4,24.95
http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,A young white woman and two black maids in 1960s ­Mississippi.,Putnam,THE HELP,5b4aa4ead3089013507db4f4,2009-03-21,2009-04-05,14,16,2,24.95
http://www.amazon.com/Paths-Glory-Jeffrey-Archer/dp/1427206031?tag=NYTBS-20,Jeffrey Archer,"Did George Mallory, who died climbing Mt. Everest in 1924, reach the summit?",St. Martin’s,PATHS OF GLORY,5b4aa4ead3089013507db4f6,2009-03-21,2009-04-05,16,13,3,27.95
http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",Atria,HANDLE WITH CARE,5b4aa4ead3089013507db4fc,2009-03-28,2009-04-12,2,1,4,27.95
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db4fe,2009-03-28,2009-04-12,4,3,9,27.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won’t surrender to the aliens who have taken control.,"Little, Brown",THE HOST,5b4aa4ead3089013507db4ff,2009-03-28,2009-04-12,5,4,46,25.99
http://www.amazon.com/Corsair-Oregon-Files-Clive-Cussler/dp/0399155392?tag=NYTBS-20,Clive Cussler and Jack Du Brul,Juan Cabrillo and the crew of the Oregon search for a missing secretary of state whose plane has been shot down.,Putnam,CORSAIR,5b4aa4ead3089013507db500,2009-03-28,2009-04-12,6,2,3,27.95
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db501,2009-03-28,2009-04-12,7,5,8,27.99
http://www.amazon.com/Pursuit-Karen-Robards/dp/0399155422?tag=NYTBS-20,Karen Robards,A lawyer survives a suspicious car crash that killed the first lady.,Putnam,PURSUIT,5b4aa4ead3089013507db502,2009-03-28,2009-04-12,8,0,1,24.95
http://www.amazon.com/Heart-Soul-Maeve-Binchy-ebook/dp/B001NLL98C?tag=NYTBS-20,Maeve Binchy,A doctor establishes a heart clinic in a Dublin neighborhood.,Knopf,HEART AND SOUL,5b4aa4ead3089013507db505,2009-03-28,2009-04-12,11,8,6,26.95
http://www.amazon.com/The-Long-Fall-Leonid-Mystery/dp/0451230256?tag=NYTBS-20,Walter Mosley,"Introducing Leonid McGill, a New York private detective with a complicated past.",Riverhead,THE LONG FALL,5b4aa4ead3089013507db506,2009-03-28,2009-04-12,12,0,1,25.95
http://www.amazon.com/Promises-Death-J-D-Robb/dp/0399155481?tag=NYTBS-20,J D Robb,"Lt. Eve Dallas investigates a colleague’s murder; by Nora Roberts, writing pseudonymously.",Putnam,PROMISES IN DEATH,5b4aa4ead3089013507db507,2009-03-28,2009-04-12,13,6,5,26.95
http://www.amazon.com/Night-Day-Jesse-Stone-Novel/dp/0399155414?tag=NYTBS-20,Robert B Parker,"Jesse Stone, the police chief of Paradise, Mass., must catch a voyeur who forces women to strip at gunpoint.",Putnam,NIGHT AND DAY,5b4aa4ead3089013507db508,2009-03-28,2009-04-12,14,11,5,25.95
http://www.amazon.com/Dead-Silence-Randy-Wayne-White/dp/0399155406?tag=NYTBS-20,Randy Wayne White,Doc Ford searches for a kidnapped boy.,Putnam,DEAD SILENCE,5b4aa4ead3089013507db509,2009-03-28,2009-04-12,15,10,3,25.95
http://www.amazon.com/Long-Myron-Bolitar-Harlan-Coben/dp/0525951059?tag=NYTBS-20,Harlan Coben,"As Myron Bolitar helps an ex-lover who has become a suspect in her husband’s death, they search for her daughter.",Dutton,LONG LOST,5b4aa4ead3089013507db50f,2009-04-04,2009-04-19,1,0,1,27.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won’t surrender to the aliens who have taken control.,"Little, Brown",THE HOST,5b4aa4ead3089013507db510,2009-04-04,2009-04-19,2,5,47,25.99
http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",Atria,HANDLE WITH CARE,5b4aa4ead3089013507db511,2009-04-04,2009-04-19,3,2,5,27.95
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db512,2009-04-04,2009-04-19,4,4,10,27.95
http://www.amazon.com/Corsair-Oregon-Files-Clive-Cussler/dp/0399155392?tag=NYTBS-20,Clive Cussler and Jack Du Brul,Juan Cabrillo and the crew of the Oregon search for a missing secretary of state whose plane has been shot down.,Putnam,CORSAIR,5b4aa4ead3089013507db514,2009-04-04,2009-04-19,6,6,4,27.95
http://www.amazon.com/Lavender-Morning-Edilean-Jude-Deveraux/dp/0743437217?tag=NYTBS-20,Jude Deveraux,A woman inherits a house and a mystery in a Virginia town; the first book in the new Edilean series.,Atria,LAVENDER MORNING,5b4aa4ead3089013507db515,2009-04-04,2009-04-19,7,0,1,25.95
http://www.amazon.com/Smooth-Talking-Stranger-Lisa-Kleypas/dp/0312351666?tag=NYTBS-20,Lisa Kleypas,"When her sister abandons her baby, a woman finds herself falling in love both with the child and with his putative father, a Texas millionaire.",St. Martin''s,SMOOTH TALKING STRANGER,5b4aa4ead3089013507db517,2009-04-04,2009-04-19,9,0,1,24.95
http://www.amazon.com/Run-Your-Life-Michael-Bennett/dp/044656267X?tag=NYTBS-20,James Patterson and Michael Ledwidge,A New York detective raising 10 children alone must stop a killer.,"Little, Brown",RUN FOR YOUR LIFE,5b4aa4ead3089013507db51a,2009-04-04,2009-04-19,12,7,9,27.99
http://www.amazon.com/Pursuit-Karen-Robards/dp/0399155422?tag=NYTBS-20,Karen Robards,A lawyer survives a suspicious car crash that killed the first lady.,Putnam,PURSUIT,5b4aa4ead3089013507db51c,2009-04-04,2009-04-19,14,8,2,24.95
http://www.amazon.com/The-Help-Kathryn-Stockett/dp/0425232204?tag=NYTBS-20,Kathryn Stockett,A young white woman and two black maids in 1960s ­Mississippi.,Putnam,THE HELP,5b4aa4ead3089013507db51d,2009-04-04,2009-04-19,15,0,3,24.95
http://www.amazon.com/Rides-Dread-Legion-Book-Demonwar/dp/0061468363?tag=NYTBS-20,Raymond E Feist,Enemies unite against a demon horde; Book 1 of the Demonwar Saga.,Eos/HarperCollins,RIDES A DREAD LEGION,5b4aa4ead3089013507db51e,2009-04-04,2009-04-19,16,0,1,26.99
http://www.amazon.com/Turn-Coat-Dresden-Files-Book/dp/0451462564?tag=NYTBS-20,Jim Butcher,Book 11 of the Dresden Files series about a wizard detective in Chicago.,Roc,TURN COAT,5b4aa4ead3089013507db523,2009-04-11,2009-04-26,1,0,1,25.95
http://www.amazon.com/Just-Take-My-Heart-Novel/dp/141657087X?tag=NYTBS-20,Mary Higgins Clark,A detective who has had a heart transplant discovers that her life is at risk when she tries a murder case.,Simon & Schuster,JUST TAKE MY HEART,5b4aa4ead3089013507db524,2009-04-11,2009-04-26,2,0,1,25.95
http://www.amazon.com/Long-Myron-Bolitar-Harlan-Coben/dp/0525951059?tag=NYTBS-20,Harlan Coben,"As Myron Bolitar helps an ex-lover who has become a suspect in her husband’s death, they search for her daughter.",Dutton,LONG LOST,5b4aa4ead3089013507db525,2009-04-11,2009-04-26,3,1,2,27.95
http://www.amazon.com/The-Host-Novel-Stephenie-Meyer/dp/0316218502?tag=NYTBS-20,Stephenie Meyer,One woman won’t surrender to the aliens who have taken control.,"Little, Brown",THE HOST,5b4aa4ead3089013507db526,2009-04-11,2009-04-26,4,2,48,25.99
http://www.amazon.com/Fatally-Flaky-Schulz-Culinary-Mysteries/dp/0061348139?tag=NYTBS-20,Diane Mott Davidson,The caterer Goldy Schulz tries to outwit a killer on the grounds of an Aspen spa.,William Morrow,FATALLY FLAKY,5b4aa4ead3089013507db527,2009-04-11,2009-04-26,5,0,1,25.99
http://www.amazon.com/The-Associate-John-Grisham/dp/0385517831?tag=NYTBS-20,John Grisham,"An idealistic law-school graduate is forced to take a job at a large, brutalizing law firm.",Doubleday,THE ASSOCIATE,5b4aa4ead3089013507db528,2009-04-11,2009-04-26,6,4,11,27.95
http://www.amazon.com/Borderline-An-Anna-Pigeon-Novel/dp/0425233782?tag=NYTBS-20,Nevada Barr,"Off duty and on vacation in Big Bend National Park, Anna Pigeon rescues a baby and is drawn into cross-border intrigue.",Putnam,BORDERLINE,5b4aa4ead3089013507db529,2009-04-11,2009-04-26,7,0,1,25.95
http://www.amazon.com/Handle-Care-Novel-Jodi-Picoult/dp/0743296427?tag=NYTBS-20,Jodi Picoult,"A woman whose daughter has a dangerous birth defect must decide whether to sue her obstetrician, an old friend.",Atria,HANDLE WITH CARE,5b4aa4ead3089013507db52a,2009-04-11,2009-04-26,8,3,6,27.95
